date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:25	32978/32978	---M-Z	200	added ('OK')	text/html	etag:%223c6002b-80d2-613ccd32b07c8-gzip%22	https://bootstrapget.com/demos/cube-admin-template/notifications.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/notifications.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:25	28556/28556	---M-Z	200	added ('OK')	text/html	etag:%223c60027-6f8c-613ccd32b03e0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/calendar.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/calendar.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:25	44663/44663	---M-Z	200	added ('OK')	text/html	etag:%223c6158e-ae77-613ccd32dab94-gzip%22	https://bootstrapget.com/demos/cube-admin-template/contacts.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/contacts.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:25	32641/32641	---M-Z	200	added ('OK')	text/html	etag:%223c6158c-7f81-613ccd32da7ac-gzip%22	https://bootstrapget.com/demos/cube-admin-template/reviews.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/reviews.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:26	36503/36503	---M-Z	200	added ('OK')	text/html	etag:%223c6158b-8e97-613ccd32da7ac-gzip%22	https://bootstrapget.com/demos/cube-admin-template/support.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/support.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:26	23830/23830	---M-Z	200	added ('OK')	text/html	etag:%223c61585-5d16-613ccd32d9fdc-gzip%22	https://bootstrapget.com/demos/cube-admin-template/default-layout.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/default-layout.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:26	53464/53464	---M-Z	200	added ('OK')	text/html	etag:%223c615a4-d0d8-613ccd32dbf1c-gzip%22	https://bootstrapget.com/demos/cube-admin-template/tables.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/tables.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:26	28878/28878	---M-Z	200	added ('OK')	text/html	etag:%223c6002e-70ce-613ccd32b07c8-gzip%22	https://bootstrapget.com/demos/cube-admin-template/apex.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/apex.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:27	27423/27423	---M-Z	200	added ('OK')	text/html	etag:%223c60026-6b1f-613ccd32afff8-gzip%22	https://bootstrapget.com/demos/cube-admin-template/morris.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/morris.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:27	39941/39941	---M-Z	200	added ('OK')	text/html	etag:%223c615a1-9c05-613ccd32dbb34-gzip%22	https://bootstrapget.com/demos/cube-admin-template/create-invoice.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/create-invoice.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:27	29927/29927	---M-Z	200	added ('OK')	text/html	etag:%223c6158d-74e7-613ccd32da7ac-gzip%22	https://bootstrapget.com/demos/cube-admin-template/view-invoice.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/view-invoice.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:27	35519/35519	---M-Z	200	added ('OK')	text/html	etag:%223c6001d-8abf-613ccd32af828-gzip%22	https://bootstrapget.com/demos/cube-admin-template/invoice-list.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/invoice-list.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:28	29110/29110	---M-Z	200	added ('OK')	text/html	etag:%223c6158a-71b6-613ccd32da7ac-gzip%22	https://bootstrapget.com/demos/cube-admin-template/maps.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/maps.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:28	39195/39195	---M-Z	200	added ('OK')	text/html	etag:%223c61594-991b-613ccd32daf7c-gzip%22	https://bootstrapget.com/demos/cube-admin-template/profile.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/profile.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:28	31856/31856	---M-Z	200	added ('OK')	text/html	etag:%223c61590-7c70-613ccd32dab94-gzip%22	https://bootstrapget.com/demos/cube-admin-template/help.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/help.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:28	28382/28382	---M-Z	200	added ('OK')	text/html	etag:%223c61588-6ede-613ccd32da3c4-gzip%22	https://bootstrapget.com/demos/cube-admin-template/contact.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/contact.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:28	45603/45603	---M-Z	200	added ('OK')	text/html	etag:%223c6159d-b223-613ccd32db74c-gzip%22	https://bootstrapget.com/demos/cube-admin-template/settings.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/settings.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:29	2138/2138	---M-Z	200	added ('OK')	text/html	etag:%223c615a3-85a-613ccd32dbf1c-gzip%22	https://bootstrapget.com/demos/cube-admin-template/maintenance.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/maintenance.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:29	2071/2071	---M-Z	200	added ('OK')	text/html	etag:%223c60032-817-613ccd32b0bb0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/page-not-found.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/page-not-found.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:29	3434/3434	---M-Z	200	added ('OK')	text/html	etag:%223c6001e-d6a-613ccd32afc10-gzip%22	https://bootstrapget.com/demos/cube-admin-template/login.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/login.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:29	3821/3821	---M-Z	200	added ('OK')	text/html	etag:%223c61591-eed-613ccd32dab94-gzip%22	https://bootstrapget.com/demos/cube-admin-template/signup.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/signup.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:30	2722/2722	---M-Z	200	added ('OK')	text/html	etag:%223c615a2-aa2-613ccd32dbb34-gzip%22	https://bootstrapget.com/demos/cube-admin-template/forgot-password.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/forgot-password.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:30	4162/4162	---M-Z	200	added ('OK')	text/html	etag:%223c6159f-1042-613ccd32dbb34-gzip%22	https://bootstrapget.com/demos/cube-admin-template/reset-password.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/reset-password.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:30	2521/2521	---M-Z	200	added ('OK')	text/html	etag:%223c60025-9d9-613ccd32afff8-gzip%22	https://bootstrapget.com/demos/cube-admin-template/lock-screen.html	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/lock-screen.html	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:30	959/959	---M--	200	added ('OK')	image/svg+xml	etag:%223c61567-3bf-613ccd32d8484%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/logo-sm.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/logo-sm.svg	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:31	59206/59206	---M--	200	added ('OK')	image/png	etag:%223c6155a-e746-613ccd32d78cb%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user1.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user1.png	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:32	62415/62415	---M--	200	added ('OK')	image/png	etag:%223c61552-f3cf-613ccd32d6d13%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user2.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user2.png	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:32	61641/61641	---M--	200	added ('OK')	image/png	etag:%223c61574-f0c9-613ccd32d903c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user3.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user3.png	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:33	78091/78091	---M--	200	added ('OK')	image/png	etag:%223c61566-1310b-613ccd32d809c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user5.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user5.png	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:34	80168/80168	---M--	200	added ('OK')	image/png	etag:%223c61565-13928-613ccd32d809c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user4.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user4.png	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:35	27635/27635	---M--	200	added ('OK')	image/jpeg	etag:%223c61572-6bf3-613ccd32d8c54%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img10.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img10.jpg	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:35	33990/33990	---M--	200	added ('OK')	image/jpeg	etag:%223c6156b-84c6-613ccd32d886c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img7.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img7.jpg	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:35	89664/89664	---M-Z	200	added ('OK')	text/javascript	etag:%223c61578-15e40-613ccd32d9424-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/js/jquery.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/js/jquery.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:35	80614/80614	---M-Z	200	added ('OK')	text/javascript	etag:%223c61579-13ae6-613ccd32d9424-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/js/bootstrap.bundle.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/js/bootstrap.bundle.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:35	58064/58064	---M-Z	200	added ('OK')	text/javascript	etag:%223c6157a-e2d0-613ccd32d9424-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/js/moment.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/js/moment.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:36	42602/42602	---M-Z	200	added ('OK')	text/javascript	etag:%223c61322-a66a-613ccd32b80e0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/overlay-scroll/jquery.overlayScrollbars.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/overlay-scroll/jquery.overlayScrollbars.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:36	1303/1303	---M-Z	200	added ('OK')	text/javascript	etag:%223c61321-517-613ccd32b80e0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/overlay-scroll/custom-scrollbar.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/overlay-scroll/custom-scrollbar.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:36	1935/1935	---M-Z	200	added ('OK')	text/javascript	etag:%223c60050-78f-613ccd32b1f38-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/stats.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/stats.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:36	512622/512622	---MCZ	200	added ('OK')	text/javascript	etag:%223c6005e-7d26e-613ccd32b2af0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/apexcharts.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/apexcharts.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:36	1062/1062	---M-Z	200	added ('OK')	text/javascript	etag:%223c6004e-426-613ccd32b1f38-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/sales.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/sales.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:37	1191/1191	---M-Z	200	added ('OK')	text/javascript	etag:%223c60052-4a7-613ccd32b2320-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/views.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/views.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:37	701/701	---M-Z	200	added ('OK')	text/javascript	etag:%223c60051-2bd-613ccd32b1f38-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/audiences.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/audiences.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:37	869/869	---M-Z	200	added ('OK')	text/javascript	etag:%223c6004f-365-613ccd32b1f38-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/orders.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/analytics/orders.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:38	57147/57147	---M-Z	200	added ('OK')	text/javascript	etag:%223c61313-df3b-613ccd32b7910-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/jquery-jvectormap-2.0.5.min.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/jquery-jvectormap-2.0.5.min.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:38	105397/105397	---M-Z	200	added ('OK')	text/javascript	etag:%223c61311-19bb5-613ccd32b7528-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/world-mill-en.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/world-mill-en.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:39	2935/2935	---M-Z	200	added ('OK')	text/javascript	etag:%223c6131e-b77-613ccd32b80e0-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/gdp-data.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/gdp-data.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:39	50963/50963	---M-Z	200	added ('OK')	text/javascript	etag:%223c6131c-c713-613ccd32b7cf8-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/continents-mill.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/continents-mill.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:39	1043/1043	---M-Z	200	added ('OK')	text/javascript	etag:%223c6130f-413-613ccd32b7528-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/custom/world-map-markers4.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/jvectormap/custom/world-map-markers4.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:40	12959/12959	---M-Z	200	added ('OK')	text/javascript	etag:%223c6007b-329f-613ccd32b4648-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/rating/raty.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/rating/raty.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:40	893/893	---M-Z	200	added ('OK')	text/javascript	etag:%223c6007a-37d-613ccd32b4648-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/rating/raty-custom.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/rating/raty-custom.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:40	3596/3596	---M-Z	200	added ('OK')	text/javascript	etag:%223c6157b-e0c-613ccd32d980c-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/js/custom.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/js/custom.js	(from https://bootstrapget.com/demos/cube-admin-template/index.html)
14:49:42	176032/176032	---M--	200	added ('OK')	font/woff	etag:%223c61581-2afa0-613ccd32d9bf4%22	https://bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons.woff?dd67030699838ea613ee6dbda90effa6	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons0107.woff	(from https://bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons.min.css)
14:49:42	258/258	---M--	200	added ('OK')	image/svg+xml	etag:%223c61556-102-613ccd32d74e3%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/sidebar-bg.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/sidebar-bg.svg	(from https://bootstrapget.com/demos/cube-admin-template/assets/css/main.min.css)
14:49:42	130396/130396	---M--	200	added ('OK')	font/woff2	etag:%223c61580-1fd5c-613ccd32d9bf4%22	https://bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons.woff2?dd67030699838ea613ee6dbda90effa6	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons0107.woff2	(from https://bootstrapget.com/demos/cube-admin-template/assets/fonts/bootstrap/bootstrap-icons.min.css)
14:49:42	18418/18418	---M--	200	added ('OK')	image/svg+xml	etag:%223c6155c-47f2-613ccd32d78cb%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/login.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/login.svg	(from https://bootstrapget.com/demos/cube-admin-template/assets/css/main.min.css)
14:49:42	26217/26217	---M--	200	added ('OK')	image/svg+xml	etag:%223c6155d-6669-613ccd32d78cb%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/error.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/error.svg	(from https://bootstrapget.com/demos/cube-admin-template/assets/css/main.min.css)
14:49:42	5037/5037	---M--	200	added ('OK')	image/svg+xml	etag:%223c61568-13ad-613ccd32d8484%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/dots.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/dots.svg	(from https://bootstrapget.com/demos/cube-admin-template/assets/css/main.min.css)
14:49:43	1188/1188	---M-Z	200	added ('OK')	text/javascript	etag:%223c60044-4a4-613ccd32b1768-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/orders/orders.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/orders/orders.js	(from https://bootstrapget.com/demos/cube-admin-template/orders.html)
14:49:43	37056/37056	---M--	200	added ('OK')	image/svg+xml	etag:%223c61559-90c0-613ccd32d74e3%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/login2.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/login2.svg	(from https://bootstrapget.com/demos/cube-admin-template/expenses.html)
14:49:43	37146/37146	---M--	200	added ('OK')	image/jpeg	etag:%223c6156f-911a-613ccd32d8c54%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img2.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img2.jpg	(from https://bootstrapget.com/demos/cube-admin-template/general-widgets.html)
14:49:44	53348/53348	---M--	200	added ('OK')	image/jpeg	etag:%223c6156e-d064-613ccd32d886c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img1.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img1.jpg	(from https://bootstrapget.com/demos/cube-admin-template/general-widgets.html)
14:49:44	52685/52685	---M--	200	added ('OK')	image/jpeg	etag:%223c6156c-cdcd-613ccd32d886c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img3.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img3.jpg	(from https://bootstrapget.com/demos/cube-admin-template/general-widgets.html)
14:49:44	45961/45961	---M--	200	added ('OK')	image/jpeg	etag:%223c61573-b389-613ccd32d903c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img4.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img4.jpg	(from https://bootstrapget.com/demos/cube-admin-template/general-widgets.html)
14:49:44	1604/1604	---M-Z	200	added ('OK')	text/javascript	etag:%223c60042-644-613ccd32b1768-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/widgets/sparkline.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/widgets/sparkline.js	(from https://bootstrapget.com/demos/cube-admin-template/general-widgets.html)
14:49:44	3921/3921	---M--	200	added ('OK')	image/svg+xml	etag:%223c614cf-f51-613ccd32cec2b%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/us.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/us.svg	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:45	1317/1317	---M--	200	added ('OK')	image/svg+xml	etag:%223c614f6-525-613ccd32d133b%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/au.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/au.svg	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:45	1088/1088	---M--	200	added ('OK')	image/svg+xml	etag:%223c614a7-440-613ccd32cc902%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/in.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/flags/1x1/in.svg	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:45	1188/1188	---M-Z	200	added ('OK')	text/javascript	etag:%223c6004c-4a4-613ccd32b1b50-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget1.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget1.js	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:45	1935/1935	---M-Z	200	added ('OK')	text/javascript	etag:%223c60049-78f-613ccd32b1b50-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget2.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget2.js	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:45	1081/1081	---M-Z	200	added ('OK')	text/javascript	etag:%223c6004a-439-613ccd32b1b50-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget3.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget3.js	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:46	1840/1840	---M-Z	200	added ('OK')	text/javascript	etag:%223c6004b-730-613ccd32b1b50-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget4.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget4.js	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:46	1604/1604	---M-Z	200	added ('OK')	text/javascript	etag:%223c60048-644-613ccd32b1b50-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget5.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/apex/custom/graph-widgets/widget5.js	(from https://bootstrapget.com/demos/cube-admin-template/graph-widgets.html)
14:49:46	29786/29786	---M--	200	added ('OK')	image/jpeg	etag:%223c6156a-745a-613ccd32d8484%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img6.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img6.jpg	(from https://bootstrapget.com/demos/cube-admin-template/accordions.html)
14:49:46	16253/16253	---M--	200	added ('OK')	image/jpeg	etag:%223c61570-3f7d-613ccd32d8c54%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img9.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img9.jpg	(from https://bootstrapget.com/demos/cube-admin-template/accordions.html)
14:49:47	28714/28714	---M--	200	added ('OK')	image/jpeg	etag:%223c6156d-702a-613ccd32d886c%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img8.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img8.jpg	(from https://bootstrapget.com/demos/cube-admin-template/accordions.html)
14:49:47	59186/59186	---M--	200	added ('OK')	image/png	etag:%223c61555-e732-613ccd32d70fb%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/user.png	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/user.png	(from https://bootstrapget.com/demos/cube-admin-template/avatars.html)
14:49:47	27728/27728	---M--	200	added ('OK')	image/jpeg	etag:%223c61571-6c50-613ccd32d8c54%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img5.jpg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/thumbs/img5.jpg	(from https://bootstrapget.com/demos/cube-admin-template/cards.html)
14:49:48	186/186	---M--	200	added ('OK')	image/svg+xml	etag:%223c61329-ba-613ccd32b88b1%22	https://bootstrapget.com/demos/cube-admin-template/assets/images/placeholder.svg	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/images/placeholder.svg	(from https://bootstrapget.com/demos/cube-admin-template/placeholders.html)
14:49:48	563/563	---M-Z	200	added ('OK')	text/javascript	etag:%223c61577-233-613ccd32d9424-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/js/validations.js	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/js/validations.js	(from https://bootstrapget.com/demos/cube-admin-template/form-validations.html)
14:49:48	8057/8057	---M-Z	200	added ('OK')	text/css	etag:%223c60071-1f79-613ccd32b3e78-gzip%22	https://bootstrapget.com/demos/cube-admin-template/assets/vendor/daterange/daterange.css	C:/This%20New/cube/bootstrapget.com/demos/cube-admin-template/assets/vendor/daterange/daterange.css	(from https://bootstrapget.com/demos/cube-admin-template/date-time-pickers.html)
